,Client,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Age,Tenure,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,credit-debit,Sex__F,Sex__M
1309,1394,1,0.0,0.0,0.0,0.0,0.0,37.47,0.0,0.0,0.0,0.0,0.0,38,36,0.0,0.0,0.0,0.0,0.0,0.0,860.55,860.55,3.0,3.0,1330.204643,1330.204643,357.1428571,502.1689286,464.8571429,31.0,31.0,1.0,24.0,5.0,-469.6546430000001,0,1
1311,1396,1,1.0,3.0,1.0,0.0,0.0,4.704642857,26270.41036,9335.085714,0.0,0.0,0.0,56,16,1.0,1.0,0.0,3.066428571,0.214285714,0.0,410.7314286,410.7314286,2.0,2.0,695.9821429,695.9821429,457.1428571,0.0,235.4464286,9.0,9.0,3.0,0.0,5.0,-285.25071429999997,0,1
1312,1397,1,0.0,0.0,0.0,0.0,0.0,2.623214286,0.0,0.0,0.0,0.0,0.0,18,81,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.015,1.0,1.0,276.6582143,276.6582143,250.0,0.0,23.26535714,5.0,5.0,2.0,0.0,2.0,-276.6432143,0,1
1314,1399,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,301.1157143,5921.967857,24,151,1.0,1.0,1.0,27.23375,5.142857143,11.17857143,1988.645357,1632.653929,14.0,4.0,1680.815357,1461.696786,57.14285714,136.5639286,931.2903571,58.0,21.0,3.0,27.0,8.0,307.83000000000015,0,1
1315,1400,1,0.0,0.0,0.0,0.0,0.0,252.7957143,0.0,0.0,0.0,0.0,0.0,40,39,1.0,0.0,0.0,4.657142857,0.0,0.0,42.865,42.865,3.0,3.0,73.81071429,73.81071429,60.71428571,0.0,10.70357143,3.0,3.0,1.0,0.0,1.0,-30.945714290000005,0,1
1316,1401,1,1.0,0.0,0.0,0.0,0.0,881.6421429,1430.146071,0.0,0.0,0.0,0.0,51,81,0.0,0.0,0.0,0.0,0.0,0.0,2471.108929,2460.435,8.0,7.0,4216.821429,4216.821429,1428.571429,341.6785714,2444.428571,17.0,17.0,1.0,2.0,13.0,-1745.7124999999996,0,1
1317,1402,1,0.0,0.0,0.0,0.0,0.0,6.307857143,0.0,0.0,0.0,0.0,0.0,34,151,0.0,0.0,0.0,0.0,0.0,0.0,178.5714286,178.5714286,1.0,1.0,189.1607143,189.1607143,178.5714286,7.196428571,0.0,5.0,5.0,1.0,3.0,0.0,-10.589285700000005,0,1
1318,1404,1,0.0,0.0,0.0,0.0,0.0,133.4310714,0.0,0.0,0.0,0.0,0.0,68,11,0.0,1.0,0.0,0.0,1.786785714,0.0,198.9607143,198.9607143,3.0,3.0,65.71428571,65.71428571,0.0,0.0,64.60714286,3.0,3.0,0.0,0.0,2.0,133.24642859,1,0
1320,1406,1,0.0,0.0,0.0,0.0,0.0,55383.79786,0.0,0.0,0.0,0.0,0.0,21,181,0.0,1.0,0.0,0.0,3.431428571,0.0,35.71428571,35.71428571,1.0,1.0,35.71428571,35.71428571,0.0,0.0,35.71428571,1.0,1.0,0.0,0.0,1.0,0.0,1,0
1322,1408,1,1.0,1.0,0.0,0.0,0.0,31792.10071,12620.79,0.0,0.0,0.0,0.0,23,122,1.0,1.0,0.0,1.663571429,5.357142857,0.0,2.594285714,0.003928571,2.0,1.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6300000000000001,1,0
1324,1411,1,0.0,1.0,0.0,0.0,0.0,2223.128571,0.0,11342.54571,0.0,0.0,0.0,32,40,1.0,0.0,0.0,0.799642857,0.0,0.0,0.003928571,0.003928571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003928571,0,1
1325,1412,1,0.0,0.0,0.0,1.0,0.0,5.257142857,0.0,0.0,0.0,536.6857143,0.0,40,149,1.0,0.0,0.0,6.795535714,0.0,0.0,2288.5075,1855.948929,11.0,5.0,1559.593571,691.0121429,0.0,863.2242857,273.2285714,35.0,9.0,0.0,23.0,7.0,728.913929,0,1
1326,1413,1,1.0,0.0,0.0,0.0,0.0,237.2960714,56187.43393,0.0,0.0,0.0,0.0,31,52,1.0,1.0,0.0,1.676607143,6.964285714,0.0,6.433214286,0.004642857,2.0,1.0,143.1689286,143.1689286,0.0,122.9189286,20.25,15.0,15.0,0.0,14.0,1.0,-136.73571431399998,0,1
1328,1415,1,1.0,1.0,0.0,0.0,0.0,6512.073571,18677.39964,501.0785714,0.0,0.0,0.0,67,28,1.0,1.0,0.0,0.498214286,0.321428571,0.0,414.0360714,412.5092857,4.0,3.0,303.0,303.0,107.1428571,0.0,193.6785714,4.0,4.0,1.0,0.0,2.0,111.03607140000003,0,1
1330,1417,1,1.0,0.0,0.0,0.0,0.0,633.5125,2632.445357,0.0,0.0,0.0,0.0,52,151,0.0,1.0,0.0,0.0,14.82142857,0.0,393.42,393.3978571,3.0,2.0,303.0357143,303.0357143,192.8571429,0.0,106.7857143,7.0,7.0,3.0,0.0,3.0,90.38428570000002,1,0
1331,1418,1,0.0,0.0,0.0,0.0,0.0,1463.998929,0.0,0.0,0.0,0.0,0.0,64,83,0.0,0.0,0.0,0.0,0.0,0.0,2013.586429,2013.586429,2.0,2.0,1044.7675,1044.7675,178.5714286,475.6253571,388.3921429,23.0,23.0,2.0,16.0,4.0,968.818929,0,1
1336,1423,1,0.0,0.0,0.0,0.0,0.0,443.8607143,0.0,0.0,0.0,0.0,0.0,67,50,0.0,0.0,0.0,0.0,0.0,0.0,620.2525,620.2525,2.0,2.0,548.1428571,548.1428571,535.7142857,0.0,10.46428571,3.0,3.0,1.0,0.0,1.0,72.10964290000004,0,1
1338,1425,1,0.0,4.0,1.0,0.0,0.0,645.7096429,0.0,10888.25679,0.0,0.0,0.0,32,66,0.0,1.0,1.0,0.0,6.285714286,24.25,543.4471429,543.4471429,2.0,2.0,539.9685714,539.9685714,21.42857143,0.0,494.7185714,10.0,10.0,1.0,0.0,5.0,3.4785715000000437,1,0
1340,1428,1,0.0,0.0,0.0,0.0,0.0,8894.718214,0.0,0.0,0.0,0.0,0.0,50,151,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.014285714,6.0,1.0,0.929642857,0.893928571,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,-0.879642857,1,0
1341,1429,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1767.785357,1621.421786,28,150,0.0,0.0,0.0,0.0,0.0,0.0,2063.340714,1619.258929,23.0,17.0,2475.149643,1619.258929,142.8571429,36.10357143,978.3257143,40.0,20.0,1.0,1.0,10.0,-411.80892900000026,0,1
1343,1432,1,0.0,0.0,0.0,0.0,0.0,273.3278571,0.0,0.0,0.0,0.0,0.0,35,156,1.0,0.0,0.0,2.260357143,0.0,0.0,628.8253571,628.8253571,5.0,5.0,590.4992857,590.4992857,306.7857143,152.0014286,125.0,23.0,23.0,7.0,11.0,3.0,38.326071400000046,0,1
1345,1434,2,3.0,0.0,0.0,0.0,0.0,13808.47286,10698.81321,0.0,0.0,0.0,0.0,76,268,0.0,0.0,0.0,0.0,0.0,0.0,429.9164286,428.6017857,4.0,3.0,632.1489286,632.1489286,85.71428571,209.7607143,329.1428571,38.0,38.0,7.0,22.0,3.0,-202.23249999999996,1,0
1347,1436,1,1.0,6.0,0.0,0.0,0.0,1453.905357,2331.711071,4075.0,0.0,0.0,0.0,24,123,0.0,1.0,1.0,0.0,6.285714286,2.107142857,14.31285714,14.28928571,3.0,2.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.348571426,0,1
1348,1437,1,0.0,0.0,0.0,0.0,0.0,323.1082143,0.0,0.0,0.0,0.0,0.0,67,62,0.0,0.0,0.0,0.0,0.0,0.0,485.0035714,485.0035714,6.0,6.0,203.3571429,203.3571429,0.0,73.17857143,126.7857143,5.0,5.0,0.0,2.0,2.0,281.64642849999996,0,1
1349,1438,1,0.0,0.0,0.0,0.0,0.0,753.5307143,0.0,0.0,0.0,0.0,0.0,27,199,0.0,0.0,1.0,0.0,0.0,13.82071429,671.4289286,671.4289286,3.0,3.0,706.3214286,706.3214286,0.0,0.0,703.9285714,7.0,7.0,0.0,0.0,6.0,-34.89250000000004,1,0
1350,1439,1,0.0,0.0,0.0,0.0,0.0,9137.487857,0.0,0.0,0.0,0.0,0.0,25,7,0.0,0.0,0.0,0.0,0.0,0.0,970.5346429,970.5346429,3.0,3.0,1232.800714,1232.800714,60.71428571,227.3714286,944.2864286,14.0,14.0,1.0,7.0,5.0,-262.2660711,1,0
1353,1442,1,0.0,0.0,1.0,0.0,0.0,0.000357143,0.0,0.0,0.0,0.0,0.0,26,9,1.0,0.0,1.0,8.280714286,0.0,15.8,966.1914286,966.1914286,2.0,2.0,653.5335714,653.5335714,246.4285714,83.81928571,320.6071429,18.0,18.0,5.0,8.0,3.0,312.65785719999997,1,0
1361,1450,1,0.0,0.0,0.0,0.0,0.0,83.72214286,0.0,0.0,0.0,0.0,0.0,41,66,1.0,0.0,0.0,3.89875,0.0,0.0,125.0010714,125.0010714,2.0,2.0,279.8857143,279.8857143,32.14285714,247.7428571,0.0,18.0,18.0,1.0,17.0,0.0,-154.88464290000002,0,1
1362,1451,1,0.0,0.0,0.0,0.0,0.0,1877.068214,0.0,0.0,0.0,0.0,0.0,49,151,0.0,0.0,0.0,0.0,0.0,0.0,107.1457143,107.1457143,2.0,2.0,304.0685714,304.0685714,250.0,54.06857143,0.0,2.0,2.0,1.0,1.0,0.0,-196.9228571,0,1
1363,1452,1,0.0,0.0,0.0,0.0,0.0,6772.471429,0.0,0.0,0.0,0.0,0.0,36,15,0.0,0.0,0.0,0.0,0.0,0.0,535.7160714,535.7160714,2.0,2.0,529.6857143,529.6857143,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.03035710000006,1,0
1364,1453,1,0.0,0.0,1.0,0.0,0.0,3702.84,0.0,0.0,339.5896429,0.0,0.0,80,54,0.0,0.0,0.0,0.0,0.0,0.0,1633.836429,1109.768214,21.0,19.0,1616.6075,1109.768214,71.42857143,123.8428571,387.1785714,36.0,19.0,2.0,3.0,11.0,17.22892899999988,0,1
1365,1454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,83,0.0,0.0,0.0,0.0,0.0,0.0,0.036071429,0.036071429,1.0,1.0,73.67857143,73.67857143,0.0,0.0,72.14285714,4.0,4.0,0.0,0.0,3.0,-73.642500001,1,0
1367,1456,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,149,0.0,1.0,0.0,0.0,3.607142857,0.0,364.7721429,364.7528571,4.0,3.0,774.98,774.98,14.28571429,497.4442857,258.6071429,28.0,28.0,1.0,20.0,5.0,-410.2078571,1,0
1370,1459,1,0.0,0.0,1.0,0.0,0.0,9165.92,0.0,0.0,702.9003571,0.0,0.0,29,62,0.0,0.0,0.0,0.0,0.0,0.0,651.3989286,651.3989286,2.0,2.0,381.4792857,381.4792857,53.57142857,0.0,151.9792857,8.0,8.0,1.0,0.0,4.0,269.9196429,1,0
1372,1461,1,0.0,0.0,1.0,0.0,0.0,38.30357143,0.0,0.0,0.0,0.0,0.0,32,158,0.0,1.0,0.0,0.0,4.285714286,0.0,1056.638571,749.9442857,12.0,10.0,1217.674286,749.9442857,0.0,0.0,434.5714286,19.0,10.0,0.0,0.0,5.0,-161.03571499999998,0,1
1373,1462,1,0.0,0.0,0.0,0.0,0.0,893.9132143,0.0,0.0,0.0,0.0,0.0,36,38,0.0,0.0,0.0,0.0,0.0,0.0,1796.778929,1796.778929,3.0,3.0,2310.246429,2310.246429,325.0,321.5321429,728.3571429,18.0,18.0,2.0,6.0,7.0,-513.4674999999997,1,0
1374,1463,1,0.0,0.0,0.0,0.0,0.0,1041.299286,0.0,0.0,0.0,0.0,0.0,43,117,0.0,0.0,1.0,0.0,0.0,11.78571429,727.9296429,727.9296429,4.0,4.0,985.3571429,985.3571429,482.1428571,0.0,499.9642857,14.0,14.0,5.0,0.0,5.0,-257.4275,1,0
1375,1464,1,0.0,0.0,1.0,0.0,0.0,1780.7525,0.0,0.0,1670.280714,0.0,0.0,54,35,0.0,0.0,0.0,0.0,0.0,0.0,757.3003571,699.8832143,12.0,8.0,479.1289286,421.8182143,0.0,0.0,361.0082143,18.0,16.0,0.0,0.0,11.0,278.17142850000005,1,0
1378,1467,2,1.0,0.0,1.0,0.0,0.0,5013.776071,6003.515357,0.0,1568.879643,0.0,0.0,40,115,0.0,0.0,1.0,0.0,0.0,5.071428571,2383.048929,2379.113571,7.0,6.0,3810.343571,2238.915,464.2857143,893.0221429,881.6071429,33.0,31.0,3.0,19.0,9.0,-1427.2946419999998,1,0
1380,1469,1,1.0,4.0,0.0,0.0,0.0,32.54357143,9686.631071,0.0,0.0,0.0,0.0,32,15,1.0,1.0,0.0,22.7425,0.214285714,0.0,560.1278571,555.5128571,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.1278571,1,0
1381,1470,2,1.0,0.0,1.0,0.0,0.0,0.0,3250.753929,0.0,0.0,0.0,0.0,33,175,1.0,0.0,1.0,2.794107143,0.0,4.25,1295.383571,1295.331429,8.0,7.0,1296.675,1296.675,0.0,155.5521429,1137.301429,18.0,18.0,0.0,5.0,12.0,-1.29142899999988,0,1
1382,1471,1,0.0,0.0,1.0,0.0,0.0,4428.725714,0.0,0.0,0.0,0.0,0.0,75,108,0.0,1.0,0.0,0.0,2.108214286,0.0,2781.927857,1763.239286,20.0,17.0,2780.513929,1763.239286,400.0,37.71428571,481.3721429,37.0,21.0,7.0,4.0,5.0,1.4139279999999417,1,0
1383,1472,1,0.0,0.0,0.0,0.0,0.0,7.142857143,0.0,0.0,0.0,0.0,0.0,70,146,0.0,0.0,0.0,0.0,0.0,0.0,4305.011429,4305.011429,3.0,3.0,1116.185714,1116.185714,357.1428571,157.3142857,360.4285714,29.0,29.0,5.0,8.0,9.0,3188.825715,1,0
1384,1473,1,1.0,0.0,0.0,1.0,1.0,29.02428571,14447.80143,0.0,0.0,653.91,1132.590357,54,34,1.0,0.0,0.0,4.929642857,0.0,0.0,1787.1275,939.1289286,14.0,5.0,3875.137857,3794.580714,357.1428571,444.5975,2076.785714,48.0,38.0,1.0,26.0,11.0,-2088.010357,0,1
1387,1476,1,0.0,11.0,0.0,0.0,0.0,1138.530357,0.0,24442.24214,0.0,0.0,0.0,41,208,0.0,0.0,0.0,0.0,0.0,0.0,467.2221429,467.2221429,3.0,3.0,524.3928571,524.3928571,196.4285714,142.9285714,181.5714286,12.0,12.0,2.0,5.0,4.0,-57.17071420000002,0,1
1388,1477,1,3.0,0.0,1.0,0.0,0.0,1183.053929,212.6289286,0.0,113.845,0.0,0.0,64,184,0.0,0.0,0.0,0.0,0.0,0.0,335.0964286,333.5053571,3.0,2.0,400.2642857,400.2642857,142.8571429,74.65714286,179.9285714,19.0,19.0,3.0,8.0,6.0,-65.16785709999999,1,0
1390,1479,1,0.0,0.0,0.0,0.0,0.0,472.3660714,0.0,0.0,0.0,0.0,0.0,66,61,0.0,1.0,0.0,0.0,5.142857143,0.0,1074.551429,1074.551429,2.0,2.0,860.3182143,860.3182143,710.7142857,148.0325,0.0,12.0,12.0,4.0,6.0,0.0,214.23321470000008,0,1
1393,1483,1,0.0,0.0,0.0,0.0,0.0,856.2492857,0.0,0.0,0.0,0.0,0.0,69,41,0.0,0.0,1.0,0.0,0.0,11.71821429,522.0367857,522.0367857,2.0,2.0,541.075,541.075,339.2857143,26.78928571,142.8571429,11.0,11.0,3.0,2.0,2.0,-19.03821430000005,0,1
1394,1484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,1.0,0.0,1.0,25.60910714,0.0,8.7225,1355.088571,1355.088571,5.0,5.0,768.625,768.625,107.1428571,302.4464286,357.7857143,23.0,23.0,1.0,16.0,5.0,586.463571,0,1
1396,1486,1,0.0,0.0,0.0,0.0,0.0,2373.689643,0.0,0.0,0.0,0.0,0.0,27,75,0.0,0.0,0.0,0.0,0.0,0.0,7311.44,7311.44,10.0,10.0,7460.381786,7460.381786,178.5714286,0.0,2357.307857,27.0,27.0,1.0,0.0,20.0,-148.94178600000032,1,0
1398,1488,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3420.845357,73,233,0.0,0.0,1.0,0.0,0.0,6.071428571,896.8803571,815.8592857,5.0,4.0,696.1482143,689.3625,303.5714286,67.1125,157.1071429,24.0,22.0,6.0,8.0,4.0,200.73214280000002,0,1
1400,1490,1,1.0,0.0,1.0,1.0,0.0,70.70714286,0.0,0.0,0.0,888.4632143,0.0,61,181,0.0,0.0,0.0,0.0,0.0,0.0,919.2446429,517.8614286,9.0,4.0,680.9246429,287.1071429,0.0,392.3889286,286.6785714,13.0,5.0,0.0,6.0,4.0,238.32000000000005,1,0
1402,1492,1,0.0,2.0,0.0,0.0,0.0,6.057857143,0.0,9021.251071,0.0,0.0,0.0,56,200,1.0,0.0,0.0,0.815535714,0.0,0.0,482.6446429,482.6446429,2.0,2.0,552.3214286,552.3214286,410.7142857,0.0,138.5714286,8.0,8.0,2.0,0.0,5.0,-69.67678569999998,0,1
1404,1495,1,1.0,0.0,0.0,0.0,0.0,293.1660714,323.3885714,0.0,0.0,0.0,0.0,50,8,0.0,0.0,1.0,0.0,0.0,5.920357143,555.4510714,554.5557143,4.0,3.0,592.0803571,592.0803571,250.0,0.0,339.6875,5.0,5.0,2.0,0.0,2.0,-36.62928569999997,0,1
1405,1496,1,0.0,0.0,0.0,1.0,0.0,3574.404643,0.0,0.0,0.0,-8.283214286,0.0,28,103,1.0,0.0,0.0,5.77125,0.0,0.0,16998.31964,16282.31214,11.0,5.0,15672.70286,14746.00571,596.4285714,936.6075,13419.37036,84.0,22.0,3.0,60.0,15.0,1325.616780000002,1,0
1408,1500,1,0.0,0.0,1.0,0.0,0.0,90.45321429,0.0,0.0,0.0,0.0,0.0,33,15,1.0,1.0,1.0,21.025,2.352857143,6.571428571,0.000714286,0.000714286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714286,1,0
1412,1505,1,3.0,0.0,1.0,1.0,0.0,73.135,3287.658571,0.0,490.5303571,382.625,0.0,60,176,0.0,1.0,0.0,0.0,0.214285714,0.0,284.5535714,273.7010714,7.0,2.0,727.4642857,725.1071429,571.4285714,32.03571429,116.8571429,16.0,12.0,3.0,1.0,6.0,-442.9107143,0,1
1413,1506,1,0.0,0.0,1.0,0.0,0.0,197.46,0.0,0.0,586.1757143,0.0,0.0,56,108,0.0,0.0,1.0,0.0,0.0,1.785714286,637.9307143,417.9475,16.0,12.0,626.5021429,417.9475,0.0,0.0,195.25,21.0,12.0,0.0,0.0,7.0,11.42857140000001,0,1
1420,1513,1,1.0,6.0,0.0,0.0,0.0,0.0,17859.75786,3732.142857,0.0,0.0,0.0,87,149,0.0,0.0,1.0,0.0,0.0,13.31571429,487.6471429,478.2292857,4.0,3.0,26.0,26.0,0.0,26.0,0.0,2.0,2.0,0.0,2.0,0.0,461.6471429,1,0
1421,1514,1,0.0,0.0,0.0,0.0,0.0,31.175,0.0,0.0,0.0,0.0,0.0,38,171,1.0,0.0,1.0,5.40125,0.0,13.51607143,721.4407143,721.4407143,2.0,2.0,517.9628571,517.9628571,0.0,517.9628571,0.0,23.0,23.0,0.0,23.0,0.0,203.47785720000002,1,0
1422,1515,1,1.0,1.0,0.0,0.0,0.0,4640.969286,11701.81,19866.07143,0.0,0.0,0.0,51,105,0.0,0.0,0.0,0.0,0.0,0.0,180.3642857,178.5721429,5.0,3.0,35.71428571,35.71428571,0.0,0.0,35.71428571,1.0,1.0,0.0,0.0,1.0,144.64999999000003,1,0
1424,1517,1,0.0,0.0,0.0,0.0,0.0,53.04857143,0.0,0.0,0.0,0.0,0.0,48,88,0.0,0.0,1.0,0.0,0.0,13.92857143,374.3957143,374.3957143,2.0,2.0,337.1428571,337.1428571,53.57142857,10.0,269.7142857,11.0,11.0,1.0,1.0,7.0,37.252857199999994,0,1
1426,1519,1,0.0,0.0,1.0,0.0,0.0,165.2125,0.0,0.0,1076.430357,0.0,0.0,41,4,0.0,1.0,0.0,0.0,0.428571429,0.0,582.0442857,437.5935714,8.0,6.0,696.6153571,437.5935714,178.5714286,0.0,110.75,10.0,6.0,1.0,0.0,2.0,-114.57107139999994,0,1
1429,1522,1,1.0,2.0,0.0,1.0,0.0,68.95928571,49838.29143,0.0,0.0,212.1153571,0.0,72,143,0.0,1.0,0.0,0.0,11.17678571,0.0,3483.031429,2840.823929,13.0,6.0,2926.779643,2793.283214,0.0,128.1392857,2176.214286,16.0,11.0,0.0,2.0,9.0,556.2517860000003,0,1
1430,1523,1,0.0,0.0,0.0,0.0,0.0,3248.681786,0.0,0.0,0.0,0.0,0.0,42,111,0.0,0.0,0.0,0.0,0.0,0.0,1555.075,1555.075,6.0,6.0,1554.396429,1554.396429,0.0,0.0,1086.607143,11.0,11.0,0.0,0.0,8.0,0.6785710000001473,0,1
1431,1524,1,0.0,0.0,0.0,0.0,0.0,91.43357143,0.0,0.0,0.0,0.0,0.0,25,115,0.0,0.0,1.0,0.0,0.0,31.80142857,2526.864643,2526.864643,4.0,4.0,1461.428571,1461.428571,1142.857143,26.89285714,285.7142857,14.0,14.0,4.0,2.0,3.0,1065.436072,1,0
1434,1527,1,0.0,0.0,1.0,1.0,0.0,24.78285714,0.0,0.0,0.0,17.17857143,0.0,39,10,0.0,0.0,1.0,0.0,0.0,6.678571429,366.3928571,323.7192857,7.0,3.0,984.6721429,953.1310714,660.7142857,0.0,274.0878571,22.0,15.0,7.0,0.0,6.0,-618.2792858,0,1
1435,1528,1,0.0,0.0,0.0,0.0,0.0,1032.995,0.0,0.0,0.0,0.0,0.0,23,110,0.0,0.0,0.0,0.0,0.0,0.0,1823.5595717378808,1506.3291131148796,5.541902961562697,4.2652804032766225,1697.2186582726872,1460.2029032694077,257.93733729376004,150.85040125188218,715.9749306914099,16.006931316950222,13.596723377441714,1.988657844990548,5.24007561436673,4.601134215500945,126.34091346519358,1,0
1437,1531,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2331.336786,0.0,0.0,0.0,31,104,0.0,0.0,0.0,0.0,0.0,0.0,813.4367857,813.4367857,2.0,2.0,627.2392857,627.2392857,178.5714286,45.66785714,399.6071429,14.0,14.0,1.0,2.0,10.0,186.1975,1,0
1438,1532,1,0.0,2.0,0.0,0.0,0.0,883.8357143,0.0,0.0,0.0,0.0,0.0,35,101,0.0,0.0,0.0,0.0,0.0,0.0,2285.725357,2285.725357,4.0,4.0,1500.237857,1500.237857,0.0,231.2735714,1265.571429,14.0,14.0,0.0,5.0,8.0,785.4874999999997,0,1
1439,1533,1,0.0,0.0,0.0,0.0,0.0,38.075,0.0,0.0,0.0,0.0,0.0,37,181,0.0,0.0,0.0,0.0,0.0,0.0,214.2860714,214.2860714,2.0,2.0,239.4871429,239.4871429,0.0,13.78571429,221.2003571,4.0,4.0,0.0,1.0,1.0,-25.201071500000012,0,1
1440,1534,2,2.0,0.0,0.0,0.0,0.0,6300.916786,26708.33286,0.0,0.0,0.0,0.0,38,126,0.0,1.0,1.0,0.0,2.607142857,21.89285714,173.77,164.5264286,5.0,4.0,158.0,158.0,0.0,0.0,143.7142857,6.0,6.0,0.0,0.0,5.0,15.77000000000001,0,1
1441,1535,1,1.0,0.0,0.0,1.0,0.0,142.8571429,0.0,0.0,0.0,2.357142857,0.0,28,27,0.0,0.0,0.0,0.0,0.0,0.0,956.7982143,953.8692857,6.0,2.0,850.6514286,849.2228571,107.1428571,251.33,486.4285714,18.0,16.0,2.0,8.0,4.0,106.14678570000001,0,1
1442,1536,1,0.0,0.0,0.0,1.0,0.0,1009.071071,0.0,0.0,0.0,2.357142857,0.0,70,63,1.0,0.0,0.0,1.375714286,0.0,0.0,2011.085,1494.221429,7.0,4.0,2824.178571,2822.75,1946.428571,17.03571429,460.3571429,25.0,23.0,7.0,1.0,11.0,-813.0935709999999,1,0
1443,1537,1,0.0,0.0,0.0,0.0,0.0,224.2932143,0.0,0.0,0.0,0.0,0.0,29,65,1.0,0.0,1.0,38.43142857,0.0,3.892857143,149.8985714,149.8985714,3.0,3.0,466.1285714,466.1285714,121.4285714,181.3071429,160.7142857,19.0,19.0,3.0,13.0,1.0,-316.23,0,1
1444,1538,1,1.0,0.0,0.0,0.0,0.0,2238.265714,0.010357143,0.0,0.0,0.0,0.0,35,150,0.0,1.0,1.0,0.0,1.714285714,9.964285714,35830.19286,110.1728571,4.0,2.0,35714.28571,35714.28571,0.0,0.0,35714.28571,1.0,1.0,0.0,0.0,1.0,115.90715000000637,1,0
1445,1539,1,3.0,0.0,1.0,1.0,0.0,46.25,8.480714286,0.0,0.0,1.428571429,0.0,76,3,0.0,0.0,0.0,0.0,0.0,0.0,908.6907143,491.6096429,9.0,2.0,1064.293929,497.4296429,53.57142857,359.7928571,25.0,16.0,4.0,1.0,7.0,1.0,-155.60321469999997,1,0
1448,1542,1,1.0,0.0,0.0,1.0,0.0,54.0375,7554.286786,0.0,0.0,0.714285714,0.0,56,62,0.0,0.0,0.0,0.0,0.0,0.0,465.0478571,452.3542857,6.0,2.0,2.142857143,0.714285714,0.0,0.0,0.714285714,3.0,1.0,0.0,0.0,1.0,462.904999957,1,0
1451,1545,1,1.0,0.0,0.0,0.0,0.0,8478.090357,281.9692857,0.0,0.0,0.0,0.0,60,159,0.0,1.0,0.0,0.0,21.20714286,0.0,0.051785714,0.0075,8.0,1.0,14.29821429,14.28571429,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,-14.246428576000001,0,1
1453,1547,1,0.0,0.0,0.0,0.0,0.0,151.2867857,0.0,0.0,0.0,0.0,0.0,48,39,0.0,0.0,0.0,0.0,0.0,0.0,0.000714286,0.000714286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000714286,0,1
1454,1548,1,0.0,0.0,1.0,1.0,0.0,676.7689286,0.0,0.0,0.694642857,0.0,0.0,33,17,0.0,0.0,0.0,0.0,0.0,0.0,3359.547857,2027.459643,26.0,15.0,3808.083214,2027.459643,210.7142857,509.8785714,177.9642857,62.0,17.0,1.0,27.0,8.0,-448.5353570000002,0,1
1455,1549,1,1.0,0.0,0.0,0.0,0.0,1161.505714,57906.44357,0.0,0.0,0.0,0.0,34,237,1.0,1.0,1.0,0.368214286,2.679285714,133.2753571,7446.471429,285.8028571,10.0,2.0,8567.436429,8567.338214,0.0,84.90964286,8477.5,14.0,9.0,0.0,1.0,6.0,-1120.9649999999992,0,1
1457,1552,1,0.0,0.0,0.0,0.0,0.0,1771.466786,0.0,0.0,0.0,0.0,0.0,50,89,1.0,0.0,0.0,6.901071429,0.0,0.0,500.0017857,500.0017857,2.0,2.0,493.1217857,493.1217857,0.0,306.3360714,183.3928571,9.0,9.0,0.0,4.0,4.0,6.880000000000052,0,1
